SortNo,ShipId,ShipName,FileName,FileVersion,TypeName,TypeId,boko_n_left,boko_n_top,boko_d_left,boko_d_top,map_n_left,map_n_top,map_d_left,map_d_top,battle_n_left,battle_n_top,battle_d_left,battle_d_top,ensyuf_n_left,ensyuf_n_top,ensyuf_d_left,ensyuf_d_top,ensyue_n_left,ensyue_n_top,kaizo_n_left,kaizo_n_top,kaizo_d_left,kaizo_d_top,kaisyu_n_left,kaisyu_n_top,kaisyu_d_left,kaisyu_d_top,weda_left,weda_top,wedb_left,wedb_top,
131,131,##,liqjxscjkogx,3,##,9,-16,59,-16,140,-22,48,-49,92,-14,38,-14,96,32,42,20,80,-3,0,-10,-12,-11,16,20,0,44,0,223,93,101,96,大和
132,132,##,khxsxmiuccsf,2,##,2,6,12,-4,62,-10,-8,-40,32,0,16,0,44,40,0,-20,-10,0,0,6,-44,6,-24,24,-8,26,0,174,138,144,143,秋雲
133,133,##,jtfihmyrvmiw,4,##,2,-24,82,-94,102,-20,52,-50,72,-20,64,-40,110,0,70,-60,40,-20,0,-49,4,-64,6,6,6,28,7,271,47,125,145,夕雲
134,134,##,piobwloefpcz,4,##,2,36,52,36,88,29,24,32,72,72,40,32,72,120,40,16,28,80,0,70,16,24,16,44,-12,32,-8,149,93,129,131,巻雲
135,135,##,xwvykvklvvqk,2,##,2,36,112,40,112,34,68,48,92,36,96,60,104,96,96,56,52,56,0,44,56,44,16,20,-6,40,-8,169,33,117,137,長波
136,136,##,drdaipjrohfl,4,##,9,-16,59,-16,140,-22,48,-49,92,-14,38,-14,96,32,42,20,80,-3,0,-10,-12,-11,16,20,0,44,0,223,93,101,96,大和改
137,137,##,ljzijyhhgrnx,8,##,3,-64,76,-32,136,-72,48,-40,112,-120,60,-64,120,-32,72,-48,84,-80,0,-84,16,-64,32,8,8,20,12,289,62,119,124,阿賀野
138,138,##,lpiecumljbyp,8,##,3,64,64,24,140,80,48,16,112,72,80,32,112,120,60,32,88,64,0,56,24,16,64,48,0,48,16,87,80,122,129,能代
139,139,##,hmivswfdmdem,8,##,3,32,72,16,136,-24,48,0,112,16,72,32,104,16,60,16,80,-24,0,0,24,8,56,24,0,44,24,209,64,119,127,矢矧
140,140,##,vrtbgpzuepqx,8,##,3,-32,104,40,128,-64,96,-8,128,-32,96,32,96,-8,112,32,96,-64,0,-64,48,-24,40,16,16,32,32,256,32,112,112,酒匂
141,141,##,nnkmuxqyewyk,2,##,3,44,132,86,126,32,112,60,112,40,120,80,88,80,128,80,76,20,0,56,56,76,48,34,8,40,12,133,0,134,133,五十鈴改二
142,142,##,ykrokmtrnaqw,4,##,5,16,8,-32,112,16,0,-20,96,64,16,-16,96,80,0,-24,48,64,0,0,-32,-40,44,32,-16,32,16,124,126,117,128,衣笠改二
143,143,##,ilxnmfogntbo,7,##,9,0,56,16,72,-24,48,48,72,16,72,32,104,16,60,32,16,-24,0,-32,24,24,24,8,0,48,0,250,80,87,96,武蔵
144,144,##,lngqiqvigduj,23,##,2,32,132,86,70,32,112,60,32,40,112,80,48,80,128,80,0,20,0,56,56,76,-32,34,8,40,-8,148,6,115,133,夕立改二
145,145,##,ogkwigciybxf,25,##,2,112,64,72,16,80,32,64,0,96,48,80,16,120,40,80,-16,64,0,80,16,76,-48,12,4,36,-4,122,84,137,140,時雨改二
146,146,##,gpfqngdreebe,13,##,4,-16,88,-32,88,0,64,-32,64,32,64,0,64,32,80,-32,32,16,0,-8,44,-40,16,16,0,32,8,224,63,104,110,木曾改二
147,147,##,gmqsmiszmftf,4,##,2,56,112,44,132,32,112,28,124,40,124,48,112,80,120,52,72,48,0,40,52,24,32,16,3,40,0,155,11,147,162,Верный
148,148,##,eqgvmdsvjerq,8,##,9,0,56,16,72,-24,48,48,72,16,72,32,104,16,60,32,16,-24,0,-32,24,24,24,8,0,48,0,250,80,87,96,武蔵改
149,149,##,wugwvdccggcp,17,##,8,56,112,56,112,64,96,96,96,72,112,72,112,120,96,96,68,48,0,64,64,64,64,56,0,64,-16,125,35,98,104,金剛改二
150,150,##,mhpalcnpxmgz,13,##,8,-104,80,-64,72,-112,72,0,64,-80,80,-8,80,-52,72,-8,16,-96,0,-104,16,-32,0,-16,24,48,24,333,60,108,120,比叡改二
151,151,##,ilxltdgucgbg,13,##,8,24,144,56,148,0,128,32,144,32,128,56,128,48,112,80,128,-8,0,-8,80,16,62,32,-8,64,16,160,-8,160,112,榛名改二
152,152,##,kspwuqsyhipy,13,##,8,0,108,32,108,0,128,48,96,24,96,24,96,16,112,32,48,-32,0,-48,48,32,16,0,28,60,28,264,16,112,104,霧島改二
153,153,##,ysidnchjxvfc,1,##,18,-32,128,16,128,-40,96,-8,96,0,96,32,96,0,112,32,64,-32,0,-32,56,-16,32,0,16,24,16,240,4,140,132,大鳳
154,154,##,jtyqmhgstese,12,##,21,120,120,96,120,64,112,80,96,80,112,80,112,96,96,80,80,64,0,64,64,48,32,12,-8,32,4,128,24,144,104,香取
155,155,##,hmiwrqvijwvv,3,##,14,-32,128,-32,128,32,112,32,112,16,96,32,96,48,112,48,72,16,0,16,64,16,64,24,8,40,24,170,8,114,123,伊401
156,156,##,vsnkqdgtcjbs,2,##,18,-32,128,16,128,-40,96,-8,96,0,96,32,96,0,112,32,64,-32,0,-32,56,-16,32,0,16,24,16,240,4,140,132,大鳳改
157,157,##,mslkutojcolj,14,##,7,24,136,112,160,16,112,64,128,16,112,112,112,32,104,112,112,8,0,8,64,64,80,32,16,48,-16,160,8,144,96,龍驤改二
158,158,##,qpnrcirsvqcr,8,##,3,64,136,96,152,48,112,80,128,88,128,88,128,80,120,96,120,48,0,40,64,48,72,20,16,40,8,152,0,112,104,川内改二
159,159,##,xyqotgpmnjih,10,##,3,64,128,96,140,48,112,128,128,72,104,96,112,88,120,128,80,80,0,44,44,44,44,8,16,56,0,160,24,112,104,神通改二
160,160,##,lvjcqqulbluo,10,##,3,64,112,112,144,48,72,104,112,64,80,120,112,80,80,112,96,64,0,64,64,112,44,6,12,32,8,152,41,109,122,那珂改二
161,161,##,nvnwjedsdgcl,1,##,17,160,128,160,128,176,112,160,112,168,112,168,112,200,120,160,72,158,0,160,72,152,72,24,0,32,16,22,0,130,126,あきつ丸
163,163,##,joaeulumcgbh,1,##,13,128,128,128,168,128,128,144,128,144,112,144,128,168,120,144,72,128,0,128,72,112,96,24,0,72,-8,45,0,151,144,まるゆ
164,164,##,jnvcrrgmtvwl,13,##,2,16,60,-16,52,32,48,-8,48,48,64,16,64,64,48,-8,-8,48,0,40,8,-24,0,16,0,40,-16,149,72,160,151,弥生
165,165,##,gjtvekieqatn,13,##,2,0,52,0,48,48,48,48,48,56,48,48,48,48,26,32,-16,32,0,16,16,0,0,8,0,20,12,149,72,174,160,卯月
166,166,##,vxryfhvytcig,3,##,17,32,32,144,128,64,16,128,112,80,24,168,112,112,24,136,72,56,0,0,-16,128,72,24,0,32,8,126,93,145,136,あきつ丸改
167,167,##,bctrxdxrugqp,3,##,2,32,144,-8,140,0,128,-16,128,32,128,-8,128,32,112,16,112,0,0,-8,72,-16,56,8,12,24,24,208,0,112,112,磯風
168,168,##,cmupwurocdpn,13,##,2,80,96,48,80,32,96,-16,64,32,96,32,64,80,96,64,48,48,0,32,64,-16,16,0,8,8,0,160,32,144,144,浦風
169,169,##,gsrzkautnghc,13,##,2,128,136,128,136,64,112,64,112,96,112,96,112,96,112,96,112,48,0,96,64,80,48,24,8,24,8,144,-16,144,128,谷風
170,170,##,rubtymuqfeuq,19,##,2,16,120,64,152,32,96,64,112,0,80,64,80,48,96,64,40,8,0,16,48,56,56,24,8,40,8,176,56,112,112,浜風
171,171,##,ntmjjittqkcj,9,##,8,-48,32,0,136,-80,32,-40,120,-48,40,16,128,-48,16,0,64,-80,0,-104,16,-48,40,8,-16,24,8,344,112,112,112,Bismarck
172,172,##,frkfpymtydmg,11,##,8,-48,32,0,136,-80,32,-40,120,-48,40,16,128,-48,16,0,64,-80,0,-104,16,-48,40,8,-16,24,8,344,112,112,112,Bismarck改
173,173,##,etxdlqnvwqtx,10,##,8,-48,32,0,136,-80,32,-40,120,-48,40,16,128,-48,16,0,64,-80,0,-104,16,-48,40,8,-16,24,8,344,112,112,112,Bismarck zwei
174,174,##,pvhdtbuddjhb,4,##,2,48,144,64,128,48,112,64,112,48,112,80,112,64,112,64,48,32,0,48,64,72,32,16,0,24,8,168,24,112,112,Z1
175,175,##,rxzrrkjqvyqy,2,##,2,48,144,64,128,48,112,64,112,48,112,80,112,64,112,64,48,32,0,48,64,72,32,16,0,24,8,168,24,112,112,Z3
176,176,##,shcsmfegtxhf,14,##,5,-48,132,32,136,-96,112,-8,112,-32,112,32,112,-64,112,32,96,-96,0,-80,68,-8,40,16,-8,24,16,296,24,128,112,Prinz Eugen
177,177,##,cmmiahpwdamx,15,##,5,-48,132,32,136,-96,112,-8,112,-32,112,32,112,-64,112,32,96,-96,0,-80,68,-8,40,16,-8,24,16,296,24,128,112,Prinz Eugen改
178,178,##,twvnkvqgyiru,9,##,8,-72,116,64,136,-64,116,24,116,-24,88,32,112,-48,104,32,88,-96,0,-104,60,16,32,4,-4,24,-4,304,16,128,112,Bismarck drei
179,179,##,qgkjswznylty,3,##,2,48,144,64,128,48,112,64,112,48,112,80,112,64,112,64,48,32,0,48,64,72,32,16,0,24,8,168,24,112,112,Z1 zwei
180,180,##,utmejyqmcvbk,1,##,2,48,144,64,128,48,112,64,112,48,112,80,112,64,112,64,48,32,0,48,64,72,32,16,0,24,8,168,24,112,112,Z3 zwei
181,181,##,fdpybckruodj,1,##,2,96,136,64,144,64,96,48,128,64,104,64,112,72,112,48,112,48,0,72,64,32,64,8,8,24,0,144,8,144,144,天津風
182,182,##,kynputhclcdl,17,##,19,-24,64,-24,88,-48,64,-80,96,-16,48,-48,64,-32,48,-48,64,-80,0,-96,16,-96,24,24,8,8,32,224,72,128,128,明石
183,183,##,uockopeurqdf,13,##,3,-40,108,56,144,-48,104,8,136,-24,88,16,128,-24,80,64,128,-96,0,-80,48,-8,64,12,16,24,16,288,40,112,112,大淀
184,184,##,xumujwygrmby,3,##,20,128,120,96,128,104,112,80,128,112,112,96,112,128,112,128,112,96,0,104,56,64,40,8,8,24,16,80,24,144,144,大鯨
185,185,##,bfsrsnqivpms,3,##,7,-16,128,40,160,-32,112,32,128,-32,112,32,112,-16,112,64,128,-32,0,-64,64,16,32,8,8,36,16,208,8,160,144,龍鳳
186,186,##,dljghewzktat,13,##,2,144,144,104,152,176,128,128,144,176,128,128,144,176,120,128,128,136,0,144,72,96,48,8,8,40,4,0,0,128,120,時津風
187,187,##,scobmrrdbmsw,18,##,19,-24,144,-24,136,-64,128,-56,128,-24,128,-32,104,-32,128,-24,128,-80,0,-80,48,-64,40,40,-8,32,-8,240,0,144,128,明石改
188,188,##,rjggwwmmppth,11,##,6,48,72,48,176,32,64,16,104,48,64,48,96,64,48,48,112,32,0,16,48,0,80,16,-16,8,-16,216,48,128,112,利根改二
189,189,##,ilnimhfcivpt,11,##,6,48,128,112,144,32,128,80,128,36,112,80,112,64,112,96,112,16,0,0,80,56,48,8,16,64,-8,184,0,112,112,筑摩改二
190,318,##,rjtnzguullvo,4,##,7,-16,128,80,144,-32,112,64,128,-32,112,48,112,-16,112,80,128,-32,0,-56,48,64,32,16,16,36,16,208,8,160,144,龍鳳改
191,319,##,kadfixosusrf,14,##,5,48,144,64,144,0,128,48,128,32,128,48,128,32,128,64,128,0,0,-8,72,32,64,8,16,64,-32,192,0,128,112,妙高改二
192,192,##,bpegnatlfibc,13,##,5,-96,120,24,144,-128,120,0,128,-112,112,16,128,-96,112,16,128,-144,0,-136,64,-32,48,16,8,32,8,320,8,128,120,那智改二
193,193,##,bxbyaifmqdxk,13,##,5,-32,140,0,144,-64,128,-48,128,0,112,8,112,-48,104,-8,112,-80,0,-80,64,-32,48,16,4,28,12,288,0,144,112,足柄改二
194,194,##,ecwgnneuzbcv,13,##,5,-16,144,144,192,-48,128,144,128,-16,112,144,128,0,112,176,128,-48,0,-64,64,128,64,16,16,64,-8,224,0,144,144,羽黒改二
195,195,##,tiqezicxwpry,14,##,2,64,64,64,64,40,64,40,64,72,64,56,64,80,56,80,56,48,0,24,8,8,-24,24,-8,40,8,152,64,144,128,綾波改二
196,196,##,gbxvfsrqbyxg,16,##,11,-96,-128,-96,-128,-96,-128,-96,-128,-48,-128,-48,-128,-48,-144,-64,-144,-96,0,-128,-192,-144,-192,8,4,24,4,320,272,128,128,飛龍改二
197,197,##,mwlzgwdjlpxx,16,##,11,-48,-112,-48,-112,-96,-112,-104,-112,-112,-104,-112,-104,-64,-112,-64,-112,-96,0,-112,-152,-112,-168,-16,-8,8,4,336,240,104,96,蒼龍改二
200,200,##,qjkjyqhsvcpx,14,##,3,88,124,32,144,64,112,8,128,80,112,24,128,64,112,16,128,48,0,48,64,-16,64,12,-4,16,0,144,24,100,92,阿武隈改二
201,404,##,xgoisifuerjd,1,##,11,56,120,56,172,24,112,40,128,48,100,48,128,32,96,48,128,16,0,0,64,16,64,24,-4,24,-8,184,24,120,120,雲龍
202,331,##,gmlbignzjwmq,6,##,11,80,124,24,160,48,112,8,80,64,104,48,48,64,96,32,32,32,0,40,64,-32,-16,24,12,32,-8,160,24,112,112,天城
203,332,##,fgyvwqymkekn,8,##,11,64,88,64,144,40,80,32,128,40,72,64,128,48,56,40,120,32,0,0,8,16,88,20,-8,24,-8,147,79,125,127,葛城
204,326,##,xoiprnaxqxbj,15,##,2,0,48,0,56,-32,32,-64,40,-32,24,-32,32,-24,8,-24,8,-40,0,-64,-32,-64,-24,8,-32,12,-24,256,104,112,88,初春改二
205,405,##,dbtrdgatxdpl,5,##,2,64,88,40,56,32,96,0,56,48,80,48,40,48,64,48,32,24,0,24,40,8,-16,0,16,24,-16,160,96,104,96,春雨
206,406,##,rqsbaiaqlunp,2,##,11,56,88,112,128,24,80,112,128,48,72,96,104,32,64,112,96,16,0,0,48,72,48,32,0,24,8,192,64,112,104,雲龍改
207,407,##,fsgwccpesgfh,16,##,2,56,112,64,96,32,112,32,72,24,112,32,72,32,80,80,64,16,0,32,64,48,16,8,8,20,-24,176,48,128,128,潮改二
208,408,##,yyyfqcpumpxj,4,##,7,40,72,56,112,-24,72,0,112,24,64,32,104,24,56,40,104,-8,0,-8,56,16,48,24,24,36,24,176,64,128,104,隼鷹改二
209,409,##,kgwxvcnblfjb,1,##,2,-40,92,-56,104,-16,96,-32,104,0,96,-32,104,-16,72,-32,80,-40,0,-48,40,-64,48,4,8,16,8,212,64,120,104,早霜
210,410,##,gdbwncyaopob,3,##,2,-24,108,32,160,-32,96,8,144,-16,96,32,144,-24,92,24,128,-48,0,-56,72,-16,56,0,0,24,-8,256,48,120,112,清霜
211,411,##,gmnsxwkdssmj,15,##,10,-16,104,-64,136,-40,88,-104,128,0,96,-72,96,-8,92,-64,120,-32,0,-40,60,-112,56,24,-8,32,-16,232,32,120,112,扶桑改二
212,412,##,xjsgvmgfleuu,15,##,10,-80,88,-64,152,-96,64,-104,128,-64,64,-72,128,-64,64,-64,120,-96,0,-120,24,-96,48,0,-12,0,-20,320,64,128,112,山城改二
213,413,##,xjtxwkwwfdze,16,##,2,-16,120,32,128,0,112,-16,112,-32,104,-32,112,-32,96,32,96,-64,0,-56,64,-16,64,12,4,32,8,256,16,120,112,朝雲
214,414,##,xthvimkarzgq,13,##,2,120,56,80,128,88,48,64,96,112,48,64,104,96,32,80,80,88,0,80,-8,48,8,12,-8,40,-8,112,88,112,128,山雲
215,415,##,skmmrmdljugc,14,##,2,96,144,96,144,56,144,80,144,80,128,112,128,72,120,112,120,56,0,64,96,64,72,4,12,24,20,128,-8,120,112,野分
216,416,##,vqdgxtrgintc,16,##,5,32,144,64,152,-8,128,40,152,16,128,48,136,24,128,64,144,0,0,8,80,36,64,8,8,32,0,208,-8,96,104,古鷹改二
217,417,##,riiwaegupstv,8,##,5,-32,104,88,80,-48,96,48,48,-48,96,64,64,-32,80,64,32,-64,0,-96,48,32,16,12,-12,24,-16,256,36,128,96,加古改二
218,418,##,uhbkffblgplp,1,##,2,16,156,104,120,-48,136,24,96,-20,144,64,92,-36,132,56,80,-56,0,-40,88,48,48,18,-16,52,0,256,-8,108,112,皐月改二
219,419,##,ufgydlyjdaxb,8,##,2,72,56,36,36,64,40,32,32,64,40,64,16,64,32,48,8,48,0,40,0,40,-40,28,-20,40,-32,128,96,160,128,初霜改二
220,420,##,ugxgvgtjsxud,12,##,2,136,48,136,72,48,24,48,48,56,32,64,56,112,8,112,32,48,0,64,16,64,8,48,0,64,8,120,112,120,104,叢雲改二
221,421,##,wkvdcpaogfii,11,##,2,40,128,96,136,48,112,80,120,48,112,80,128,32,104,96,112,16,0,16,72,80,48,20,16,32,-8,184,24,112,112,秋月
222,422,##,fvcfdjvmxlko,8,##,2,64,148,128,160,48,128,112,136,48,136,112,136,48,128,112,136,16,0,32,84,80,72,8,12,56,12,160,-8,136,112,照月
223,423,##,uscckqoguchc,2,##,2,58,144,80,152,20,112,12,124,32,124,40,128,4,124,20,112,12,0,4,76,-16,56,12,12,20,-4,204,0,92,120,初月
224,424,##,hvxoppojkyge,11,##,2,160,112,128,124,96,104,80,112,112,112,96,120,128,96,112,104,104,0,96,80,48,64,48,4,48,8,80,32,136,134,高波
225,425,##,cdsgjcufyxlz,10,##,2,0,120,120,120,-32,112,112,96,0,112,128,104,-32,104,112,80,-48,0,-48,64,64,32,8,-16,64,32,256,36,128,128,朝霜
226,426,##,rtkekdbkqrkg,16,##,2,96,20,96,20,80,8,80,8,96,0,96,0,88,8,88,8,64,0,72,-44,64,-68,40,16,56,24,96,120,136,136,吹雪改二
227,427,##,jcrdsdpsjcgj,13,##,5,-56,144,24,148,-64,144,-16,144,-48,128,0,128,-64,136,0,128,-96,0,-112,80,-16,48,-16,-4,-12,-8,288,-4,144,120,鳥海改二
228,428,##,xljtrrmemnon,13,##,5,48,112,72,168,0,88,32,144,32,88,48,128,32,88,48,136,-16,0,0,60,16,68,12,-16,36,-8,200,16,160,152,摩耶改二
229,429,##,zgscfjpbxnir,9,##,11,80,96,32,160,40,104,-16,144,64,96,0,128,64,80,0,120,32,0,40,64,-40,64,24,-8,32,-8,160,24,112,128,天城改
230,430,##,bohmlbbvqtfs,8,##,11,-24,104,-72,152,-48,80,-96,144,0,72,-64,144,0,56,-24,120,-16,0,-48,48,-96,80,8,-8,8,-8,211,69,137,123,葛城改
231,431,##,ksvosfducgbe,4,##,13,100,100,-32,208,64,96,-80,144,80,96,-40,160,80,80,-48,144,48,0,64,56,-48,80,16,-8,24,0,144,40,144,136,U-511
232,432,##,tepoqqczfonx,7,##,11,-8,148,96,80,-80,112,64,64,-56,136,80,72,-56,120,80,52,-96,0,-64,80,32,8,4,-24,48,-20,282,16,100,88,Graf Zeppelin
234,434,##,idhoawqrgkqh,12,##,2,152,120,208,104,96,104,152,88,112,96,160,80,128,96,176,72,104,0,104,80,136,24,24,4,24,-12,96,24,128,120,睦月改二
235,435,##,ygqdfllpkbee,13,##,2,40,140,80,160,0,128,32,144,40,128,64,144,32,112,48,144,16,0,0,96,16,88,4,4,8,-24,176,4,144,128,如月改二
236,436,##,wnibjvejengh,11,##,13,104,160,128,156,56,144,80,144,96,136,96,144,64,128,96,128,48,0,56,88,72,64,0,-12,24,-4,144,-12,128,112,呂500
237,437,##,gzerqivthcrd,2,##,2,112,156,144,144,64,144,104,128,80,140,112,128,80,128,112,112,64,0,56,92,80,72,16,16,32,32,128,0,128,128,暁改二
241,441,##,hkhkiqkleprp,11,##,8,24,140,12,152,-8,136,-8,144,8,128,-16,144,16,112,0,120,-8,0,-24,64,-48,88,24,-12,24,-4,219,9,116,121,Littorio
242,442,##,gyywcqqfnjkc,13,##,8,8,144,-16,128,-48,136,-64,128,-40,136,-48,112,-16,128,-16,104,-48,0,-64,88,-80,64,16,-8,28,-12,264,0,131,120,Roma
243,443,##,nsutzbtifaji,9,##,2,128,112,40,128,112,96,0,112,112,96,-8,104,112,96,0,96,96,0,112,48,0,48,24,-12,0,-4,88,32,112,112,Libeccio
245,445,##,oswtwcbzgbfm,11,##,16,80,80,104,64,56,64,80,64,96,80,112,64,64,48,96,32,48,0,32,40,80,8,8,-12,36,-8,127,87,141,121,秋津洲
246,446,##,feyfhhruhjse,11,##,8,24,140,12,152,-8,136,-8,144,8,128,-16,144,16,112,0,120,-8,0,-24,64,-48,88,24,-12,24,-4,230,9,118,121,Italia
247,447,##,yfpnftpuwkrx,13,##,8,-24,144,-16,128,-80,136,-64,128,-72,136,-48,112,-48,128,-16,104,-8,0,-96,88,-80,64,16,-8,28,-12,290,0,130,120,Roma改
248,448,##,spmuptretooz,1,##,5,60,140,56,178,-8,124,-32,128,20,136,-4,136,-4,132,-16,128,0,0,-4,80,-16,88,22,-12,15,-4,196,-8,128,112,Zara
250,450,##,wwqmolrsxfvz,11,##,16,80,80,104,64,56,64,80,64,96,80,112,64,64,48,96,32,48,0,32,40,80,8,8,-12,36,-8,127,87,141,121,秋津洲改
251,451,##,zqwwomufsbpq,9,##,16,0,88,0,104,-32,72,-32,88,-24,80,-24,96,-48,64,-48,80,-48,0,-48,24,-48,40,12,-8,24,-4,256,40,120,120,瑞穂
252,452,##,xxnlcxflgfji,1,##,2,204,112,72,112,152,80,16,96,172,104,36,112,152,96,16,96,148,0,136,52,16,48,16,-8,24,4,48,32,112,128,沖波
253,453,##,xooelfidumnp,8,##,2,32,112,64,152,-16,112,16,144,-32,112,24,144,-12,104,20,128,-40,0,-32,80,-16,72,-4,4,16,-4,244,16,120,112,風雲
254,454,##,nguivbnbevwd,7,##,2,80,132,128,128,40,104,64,112,40,112,80,128,82,112,82,112,64,0,32,80,64,64,8,-8,20,0,170,16,112,104,嵐
255,455,##,xxbsgzxwjqxh,7,##,2,128,128,152,152,88,104,96,128,96,112,112,144,112,100,112,124,80,0,80,56,80,72,24,0,32,4,112,24,96,104,萩風
258,458,##,rnmsjjndxlgj,9,##,2,132,132,128,112,96,112,80,80,104,112,96,80,96,112,112,72,72,0,64,80,80,16,32,-4,40,-4,120,12,128,112,海風
259,459,##,jdpiljspxgpz,10,##,2,48,144,96,80,32,136,64,48,48,128,72,64,48,128,72,40,16,0,0,80,40,0,24,-8,40,-12,200,-4,128,120,江風
260,460,##,ajggcaaaocgh,8,##,22,96,136,104,168,64,132,80,144,64,136,96,144,80,128,96,136,64,0,44,88,80,56,16,0,48,0,136,-8,136,128,速吸
261,461,##,hpxsthymxmki,7,##,11,40,144,-96,160,0,128,-144,136,16,128,-128,144,0,136,-136,132,16,0,-16,80,-160,64,8,4,32,4,224,-8,104,104,翔鶴改二
262,462,##,giytrybpknos,7,##,11,96,140,100,112,48,128,24,96,64,128,48,96,64,128,48,88,48,0,40,80,32,48,32,0,32,4,152,-4,116,112,瑞鶴改二
264,464,##,mqlroxfnufpz,3,##,2,108,160,144,160,52,124,92,124,40,132,92,144,52,128,72,128,40,0,24,80,64,64,8,-22,20,-8,200,-8,100,112,霞改二
265,465,##,nwiyrjfnqvux,9,##,21,76,140,88,172,36,125,32,144,24,128,32,152,40,114,32,120,20,0,16,85,8,96,16,0,8,-16,172,16,132,104,鹿島
266,466,##,ekuxnovhattm,7,##,18,40,144,-96,160,0,128,-144,136,16,128,-128,144,0,136,-136,132,16,0,-16,80,-160,64,8,4,32,4,224,-8,104,104,翔鶴改二甲
267,467,##,qgrxbhuvtrbf,7,##,18,96,140,100,112,48,128,24,96,64,128,48,96,64,128,48,88,48,0,40,80,32,48,32,0,32,4,152,-4,116,112,瑞鶴改二甲
270,470,##,vxrvwfxhlbag,3,##,2,108,160,144,160,52,124,92,124,40,132,92,144,52,128,72,128,40,0,24,80,64,64,8,-22,20,-8,200,-8,100,112,霞改二乙
1301,201,##,dufziinsornt,19,##,2,6,59,5,59,-22,48,-49,50,-14,38,-14,38,-3,42,-75,1,-3,0,-49,4,-11,-34,10,10,28,7,234,80,133,125,吹雪改
1302,202,##,kkpwecgmftci,16,##,2,25,88,12,97,-3,79,-13,83,-19,63,-19,63,24,74,-62,36,24,0,-30,33,-30,-4,-6,13,28,7,221,49,125,134,白雪改
1303,203,##,sejqtlkfjwkc,17,##,2,101,53,109,68,40,48,13,58,52,33,52,33,94,47,56,2,94,0,46,-2,41,-37,25,16,28,7,144,83,122,124,初雪改
1304,204,##,zlshfpystoqp,11,##,2,128,84,132,75,50,71,36,65,87,54,86,54,115,73,43,24,115,0,73,29,70,-6,1,11,28,7,120,60,136,136,深雪改
1305,205,##,rmcvsljwdyur,17,##,2,-117,-8,-119,-2,-168,-14,-215,-12,-187,-8,-187,-7,-158,-16,-152,-60,-158,0,-202,-65,-128,-96,15,-6,28,7,411,147,122,117,叢雲改
1306,206,##,olkahitypycq,11,##,2,27,77,17,95,10,71,-79,67,-19,63,-20,63,-9,69,-64,41,-9,0,-28,22,-29,3,5,10,28,7,219,58,133,126,磯波改
1307,207,##,sgpilzypnejy,13,##,2,94,82,92,96,37,78,-4,86,35,72,35,72,87,80,43,37,87,0,39,27,17,2,13,16,28,7,146,52,140,130,綾波改
1308,208,##,epjlpvhwcjvw,14,##,2,96,88,98,95,37,87,2,85,38,74,38,74,89,87,55,46,89,0,41,33,23,-7,16,16,28,7,152,46,134,136,敷波改
1309,209,##,fxypdctjnicq,17,##,8,-27,74,-34,46,-4,72,-67,46,5,55,12,41,-5,69,-3,2,-5,0,-3,24,4,-33,41,2,40,-39,174,51,99,130,金剛改
1310,210,##,iatmdvvwlngq,14,##,8,28,106,31,114,-19,105,-35,94,-49,78,-49,78,16,90,-7,46,16,0,-27,51,-38,5,14,6,28,7,233,33,104,122,比叡改
1311,211,##,nolhhoujolpc,13,##,8,93,67,104,55,68,65,28,56,66,42,65,42,77,56,37,28,53,0,43,13,50,-2,40,1,52,-16,75,76,136,140,榛名改
1312,212,##,kexwyrcqjxfs,13,##,8,115,125,119,130,59,127,22,128,44,104,44,104,87,121,84,70,87,0,60,70,57,25,12,3,28,7,134,4,127,148,霧島改
1313,213,##,wjcrloeyiyxw,12,##,3,13,-4,14,-9,48,10,-19,-4,34,4,34,4,63,-22,14,-60,44,0,-19,-61,-10,-95,55,-4,46,7,90,150,134,141,天龍改
1314,214,##,chmytqkkilrv,12,##,3,-68,-54,-68,-41,-47,-56,-133,-62,-104,-57,-104,-57,-40,-39,-92,-103,-40,0,-69,-97,-72,-140,-9,-23,11,-16,299,198,121,125,龍田改
1315,215,##,mbgjkzlvemui,11,##,3,66,29,71,40,21,26,-26,40,-19,9,-19,9,30,14,-2,-26,30,0,24,-9,-14,-20,2,-12,28,7,175,108,121,129,球磨改
1316,216,##,cxhxktltjtbg,11,##,3,47,91,58,102,-21,87,-38,92,-29,68,-29,68,-14,79,-12,29,-14,0,-6,42,-20,-4,9,2,10,7,209,48,118,131,多摩改
1317,217,##,gjyqwffsmfgw,12,##,3,52,72,65,78,-15,65,-31,68,-18,34,-19,34,-4,57,-1,-1,-4,0,-11,17,-10,-27,0,2,28,7,218,86,103,121,木曾改
1318,218,##,jmpkkzqwgxtc,4,##,3,128,144,104,144,60,107,15,126,90,120,75,116,120,130,49,80,105,0,96,84,59,56,7,16,28,20,102,0,134,130,長良改
1319,219,##,espxbipsjiyt,1,##,3,11,109,0,120,-7,107,-96,110,-13,88,-14,88,10,106,-29,57,10,0,-44,54,-12,8,14,13,28,7,230,25,144,145,五十鈴改
1320,220,##,xtqbjysffsvx,18,##,3,123,90,115,105,78,92,19,95,61,77,61,77,101,86,49,53,101,0,68,35,70,1,10,23,28,19,134,35,114,137,由良改
1321,221,##,aqgjvutybsbk,4,##,3,76,132,26,132,70,112,0,112,56,110,54,110,100,120,60,80,30,0,76,56,42,56,6,4,26,7,119,0,132,140,名取改
